Date,Open,High,Low,Close,Volume
2023-04-17,59.58141276906199,59.779012930044196,59.412040176943805,59.7131462097168,9452400
2023-04-18,59.76019642538454,59.844882725795664,59.459090377137734,59.807247161865234,9035700
2023-04-19,59.9672055311661,60.061303410504436,59.68491907208524,59.92015838623047,9769500
2023-04-20,59.873110244598365,60.22126341868689,59.69432607156525,60.183624267578125,10706400
2023-04-21,60.221267439508615,60.47532275278786,60.0330752608667,60.26831817626953,12931100
2023-04-24,60.92699003567681,61.1528177955914,59.86370719679865,60.174224853515625,15532300
2023-04-25,60.38122995889091,60.38122995889091,59.87311573023671,60.08012390136719,12818900
2023-04-26,59.807247886908065,60.00484806044044,59.64728327776238,59.79783630371094,13179600
2023-04-27,59.7790133619565,59.99543310023407,59.38381303713671,59.92015838623047,13795800
2023-04-28,59.85428991912516,60.37181926671895,59.731964474287814,60.36240768432617,13686700
2023-05-01,60.3624140774439,60.870531896460804,60.27772418480707,60.50355911254883,9091500
2023-05-02,60.352996600032256,60.352996600032256,59.5343648089857,60.230674743652344,10948400
2023-05-03,60.2400830468324,60.39063966036996,59.82606671747304,59.89193344116211,11084600
2023-05-04,59.976613764269764,60.155394340827485,59.7601904486119,59.957794189453125,11938300
2023-05-05,59.882520605836575,60.41886596721293,59.87311261242083,60.240081787109375,9037300
2023-05-08,60.04248236911294,60.27771808804943,59.854290204496756,60.1459846496582,7240700
2023-05-09,59.88251713794049,59.98602300685526,59.54377196311648,59.64727783203125,9067700
2023-05-10,59.58141323419628,59.88251926931992,59.27089920586688,59.75078582763672,10134000
2023-05-11,59.82606785973483,60.15540148446814,59.28971888743481,60.089534759521484,9581500
2023-05-12,60.0895325607682,60.400050186555056,59.93897953933228,60.324771881103516,8739600
2023-05-15,60.42828067299394,60.45650824416712,59.94839042624593,60.16481018066406,8150000
2023-05-16,60.12717503479988,60.12717503479988,59.430865028779,59.48732376098633,9129600
2023-05-17,59.656690880293205,59.67550686649739,59.02624765844197,59.421451568603516,11583000
2023-05-18,59.289717479718675,59.317948639359315,58.87569756281726,59.09211730957031,13595100
2023-05-19,59.317950058910384,59.374405200608265,58.91333812589484,59.1203498840332,14242100
2023-05-22,59.08271229143049,59.15798701217288,57.81241772764584,57.8782844543457,15055400
2023-05-23,57.87827874086032,58.02883175695057,57.55835313298515,57.774776458740234,13932700
2023-05-24,57.75595529560448,57.8030024388145,57.13492367261806,57.28547668457031,11090100
2023-05-25,56.899689932226075,57.144337254526334,56.598583878871615,56.843231201171875,14463600
2023-05-26,56.880871593172806,57.0596521945345,56.560945955837376,56.70208740234375,12570300
2023-05-30,56.542121472012255,56.64562734414905,56.00577612500076,56.250423431396484,15634200
2023-05-31,56.38215952493618,56.72090472624087,55.86463372937278,56.13751220703125,59432200
2023-06-01,56.40098069097658,56.61740044469383,56.241019668890175,56.45743942260742,13402700
2023-06-02,56.71149874540208,57.699503224628224,56.5327181447982,57.5489501953125,15256300
2023-06-05,57.39839392140079,57.81241383124862,56.97496242867735,57.16315460205078,12915600
2023-06-06,57.3513499954508,57.38898915013219,56.57035368841505,56.74913787841797,10943500
2023-06-07,56.46684783169376,56.796185051094405,56.288067231082465,56.664451599121094,16817900
2023-06-08,56.579760040281776,56.84322691975585,56.438615018010935,56.80558776855469,15585900
2023-06-09,56.7114965439968,57.08787730794223,56.617398660910034,56.899688720703125,12581500
2023-06-12,57.01260169746121,57.06906042642847,56.47625633540728,56.65503692626953,14208900
2023-06-13,56.65503948250057,57.08787898904415,56.49507846074342,56.8808708190918,13397800
2023-06-14,57.14433714201333,57.47367435498008,57.0220116863704,57.26666259765625,14099700
2023-06-15,57.46576854179796,58.11997248466749,57.20977475107397,58.05360412597656,15271400
2023-06-16,58.404403436981795,58.944833517502914,58.29062963497839,58.47077178955078,26735800
2023-06-20,58.3949328485161,58.74573756889124,58.0630910342159,58.08205032348633,13971800
2023-06-21,58.12945129387111,58.51818177220738,57.81656881245693,58.24322509765625,13948700
2023-06-22,58.60351152673354,58.87846457743123,58.39492321113868,58.64143371582031,15193400
2023-06-23,58.72676728102676,58.755213444965825,58.00619502477544,58.0251579284668,25103600
2023-06-26,58.03463752833363,58.11048914304211,57.25717656159201,58.04412078857422,12856100
2023-06-27,58.044121171537086,58.17685788134863,57.81656994271437,57.92086410522461,9068500
2023-06-28,57.721764827352054,57.87346445617435,57.26666594088517,57.38043975830078,11173200
2023-06-29,57.09600131830396,57.21925477566152,56.6693449975931,56.906375885009766,17142300
2023-06-30,56.88741233544605,57.219254127347774,56.764155262680724,57.09600067138672,19737000
2023-07-03,57.077036573957706,57.48472997652059,56.91585369497033,57.43732452392578,9694500
2023-07-05,57.15288667414438,57.93034769903109,57.039112860376754,57.86397933959961,14716600
2023-07-06,57.57954092612587,57.85449761491372,57.3614729505782,57.41836166381836,12603900
2023-07-07,57.181329521458416,57.36147168420229,56.63141615602323,56.65985870361328,14565500
2023-07-10,56.85896908594276,57.02963161019024,56.07202482226777,56.23320770263672,15480600
2023-07-11,56.37542329880463,56.470237820328165,55.787587732575396,56.43231201171875,15970100
2023-07-12,56.65038650265253,56.93482286633422,56.365950138970845,56.7357177734375,14241300
2023-07-13,57.00118556234132,57.3235477069389,56.86844884694306,57.21925354003906,11269800
2023-07-14,57.02015053718852,57.87346319116483,56.97274508236858,57.740726470947266,11631600
2023-07-17,57.60798643593966,57.93034859393134,57.35199625520908,57.6553955078125,10014300
2023-07-18,57.79760877979429,58.07256546800233,57.276141568340414,57.42784118652344,11152900
2023-07-19,57.61746677135507,58.58455319622372,57.532135509843,58.44233322143555,12936000
2023-07-20,58.480256506891266,59.1723862129333,58.47077324668568,59.15342330932617,11563000
2023-07-21,59.21979145578669,59.42837977792928,59.01120675044814,59.200828552246094,12813200
2023-07-24,59.18186560530013,59.551636798864614,59.16290631857746,59.219791412353516,10251100
2023-07-25,59.06809255429081,59.153423812847215,58.83106168239012,59.020687103271484,13422700
2023-07-26,58.65092058022059,59.89296005663967,58.20530137562827,59.7791862487793,17145500
2023-07-27,59.77918445142033,59.98777277356291,59.14394345842832,59.200828552246094,11517100
2023-07-28,59.34305225479261,59.5137147805936,58.9922475592258,59.2387580871582,9721800
2023-07-31,59.2103174744338,59.2103174744338,58.527667348909524,58.71729278564453,15577900
2023-08-01,58.86899297443706,59.124986773955875,58.4233737363705,58.56559371948242,9281600
2023-08-02,58.36648791286831,59.34305402659461,58.36648791286831,58.74573516845703,11059400
2023-08-03,58.660401197121004,58.89743207723183,58.338039055498115,58.44233322143555,8037400
2023-08-04,58.480262229799386,58.6793673119527,57.47524994109477,57.56058120727539,9356600
2023-08-07,57.63642736815382,58.14841491672743,57.5890219173905,58.01567459106445,6982600
2023-08-08,58.01568314307719,58.16738277796409,57.47525296774233,57.75968933105469,7956100
2023-08-09,57.750205557219296,58.432855673804724,57.59850593317857,57.892425537109375,7904100
2023-08-10,58.16738277796409,58.527670767122196,57.63643586426224,57.75968933105469,7870300
2023-08-11,57.68383665635873,58.02516171144792,57.54161667780346,57.9967155456543,8483400
2023-08-14,58.138936677107935,58.29063630273309,57.59850653476804,57.721763610839844,7176300
2023-08-15,57.54161541670781,57.74072410568233,57.238216178123295,57.333030700683594,7187400
2023-08-16,57.39939129984111,57.66486469351952,57.2666546030019,57.34250259399414,8372300
2023-08-17,57.437331984242476,57.85450508478767,57.31407489804323,57.46577453613281,12873500
2023-08-18,57.39940119888214,57.92086843359803,57.238218312920154,57.78813171386719,11082300
2023-08-21,57.70279838609943,57.7691667435924,57.190810813892874,57.29510498046875,8648500
2023-08-22,57.2097712088539,57.43732243656528,56.86844617568886,56.944297790527344,9412200
2023-08-23,57.07703755617097,57.30458517926348,57.0391117467208,57.14340591430664,7749500
2023-08-24,57.14340264576664,57.72175854798553,56.97274012980684,56.991703033447266,8955100
2023-08-25,57.276138348864144,57.42783795852017,56.89688751632208,57.25717544555664,7629200
2023-08-28,57.40887840320957,57.57954092612587,57.23821588029326,57.41836166381836,6254300
2023-08-29,57.418365615348606,57.48473397696084,57.0296350901322,57.36147689819336,8189600
2023-08-30,57.494209963829775,57.58902448639007,57.162368176879276,57.333030700683594,9447900
2023-08-31,57.17184236130675,57.333025225865555,56.70726390393936,56.726226806640625,14663500
2023-09-01,56.887411634382595,57.010668705628945,56.053061917706465,56.23320770263672,11257200
2023-09-05,56.17631674179973,56.24268509670732,55.62640338193219,55.76862335205078,12474600
2023-09-06,55.57899801798013,55.7781066998192,55.38937259645935,55.73069763183594,13923500
2023-09-07,55.89188605551356,56.09099114031768,55.27560427858145,55.30405044555664,17628600
2023-09-08,55.27560427858145,55.37989845161345,55.00064757091608,55.30405044555664,14312300
2023-09-11,55.370416876187114,55.92980991646519,55.20923399163022,55.82551574707031,14767400
2023-09-12,55.92980797620258,55.93928761999857,55.17130626757281,55.27560043334961,12292700
2023-09-13,55.370418259850226,55.63589170363164,55.3135295432666,55.40834045410156,12641400
2023-09-14,55.656806782611476,55.991281317071675,55.60902158154658,55.86704635620117,12311600
2023-09-15,55.819264195654576,56.03906226527464,55.188538190723406,55.37010955810547,55690500
2023-09-18,55.40833931662626,55.761927218084004,55.073864767341796,55.71414566040039,13617400
2023-09-19,55.675921813015336,55.80015678576708,55.35100210039495,55.59947204589844,11998900
2023-09-20,55.714148710559336,56.22064345713218,55.503909116141706,55.847938537597656,14766600
2023-09-21,55.78103803276986,55.82881958827988,54.87317389608339,54.98785400390625,15941800
2023-09-22,55.28410415156448,55.39878426419201,54.94962960348208,55.04519271850586,14644100
2023-09-25,54.85406531542877,54.940073575310585,54.22333929146178,54.471805572509766,12358800
2023-09-26,54.21378154647964,54.37624321540324,53.89842035286191,54.02265167236328,11194700
2023-09-27,53.91753099400084,54.02265260886211,53.21035518666008,53.468379974365234,13766300
2023-09-28,53.73595653581817,53.821964793457354,53.2294654883313,53.33458709716797,12484800
2023-09-29,53.64995059500027,53.77418556039939,53.15301437890294,53.497047424316406,12270000
2023-10-02,53.43015019643361,53.52571330690197,52.63696617214906,53.019222259521484,11792500
2023-10-03,52.71342240147327,52.9714472060066,52.3502759752227,52.44584274291992,13604200
2023-10-04,52.4553951167025,52.82809637935071,52.28337858848036,52.5987434387207,12100500
2023-10-05,52.31204906298924,52.51273379213198,49.92293472891134,50.056724548339844,29878100
2023-10-06,49.731807304228205,50.926364530143566,49.26353926764967,50.783016204833984,30292000
2023-10-09,50.6109956591739,50.79257067623359,49.79869826816696,50.5345458984375,15704700
2023-10-10,51.72910787392164,51.92023776191005,51.18439006272927,51.633541107177734,20909700
2023-10-11,51.815113457584154,51.87244986916148,50.668337834547955,51.32773208618164,21138900
2023-10-12,51.375511877261765,51.44241043096634,50.10450497585834,50.4676513671875,19330400
2023-10-13,50.40076084779079,51.05059663473082,50.30519408096182,50.544105529785156,14494600
2023-10-16,50.668331769082634,51.18438128449793,50.4963152639442,51.06014633178711,12816800
2023-10-17,50.94547146129742,51.700428762330446,50.849904707971234,51.67176055908203,16457200
2023-10-18,51.700434299509624,52.11136226907591,51.528417770598196,51.652652740478516,12809500
2023-10-19,51.7577711275927,52.331157091181254,51.47107814579842,51.9393424987793,16202200
2023-10-20,52.11136283273614,52.57963086550433,52.02535456735012,52.14958953857422,15674600
2023-10-23,51.96801316569707,52.45539085910173,51.65264834105367,51.68132019042969,21212700
2023-10-24,53.18168526860781,53.67861783022562,52.84720708250076,53.17212677001953,25290800
