Open,High,Low,Close,Volume,Dividends,Stock Splits
285.390939367987,287.03480758768944,281.6799721234841,284.27862548828125,23836200,0.0,0.0
287.00532200932577,287.1923498602999,282.51671366556474,283.85540771484375,20161800,0.0,0.0
281.51257379403927,284.52466448930187,280.0852928006812,283.93408203125,17150300,0.0,0.0
280.78427646531526,284.50509757761904,280.6169246781258,281.63079833984375,23244400,0.0,0.0
280.54799661030216,281.78825008105144,278.6285130858529,281.2862548828125,21676400,0.0,0.0
277.67370102270286,280.48894155472334,274.35646528671094,277.35870361328125,26611000,0.0,0.0
275.13415035436924,277.19142682597555,271.0589495638587,271.1081848144531,45772200,0.0,0.0
292.05501404925786,294.88007785035614,288.1471653314123,290.7458190917969,64599200,0.0,0.0
291.336431237466,300.42194142413604,290.62770202416357,300.0577087402344,46462600,0.0,0.0
299.2505873390995,304.09354555846096,298.561534158712,302.44970703125,36446700,0.0,0.0
302.1642355165898,303.76872187468587,300.37272129835924,300.77630615234375,21294100,0.0,0.0
302.9418162241632,304.3395683302201,299.1520846006122,300.62860107421875,26404400,0.0,0.0
301.81970644560397,303.778542392161,299.3293160567343,299.63446044921875,22360800,0.0,0.0
301.44559363876704,302.9418162241632,298.65005938684857,300.62860107421875,22519900,0.0,0.0
300.93374972200786,307.08590178354325,299.50643842780966,305.78656005859375,28181200,0.0,0.0
305.2747115147881,305.3436228273613,301.2979520150605,303.81787109375,21318600,0.0,0.0
303.1780699689536,305.18614092145225,301.51452555847186,302.1937255859375,21340800,0.0,0.0
303.78832991159567,308.0997627072867,302.8532208601683,307.4205627441406,30078000,0.0,0.0
305.24518186660805,306.2492022660023,301.46530325501186,305.2550048828125,31680200,0.0,0.0
305.68815505667965,305.78659550903757,301.8000125269122,304.1329040527344,19758100,0.0,0.0
304.26085429922443,305.04831778842316,302.77448467056973,304.6152038574219,16336500,0.0,0.0
304.9793957630767,308.79865663517415,304.9793957630767,306.8594970703125,26730300,0.0,0.0
308.07292647953415,310.1840128280389,306.54383920821226,309.75982666015625,24315000,0.68,0.0
310.28263990581155,314.73174727715974,309.48358041459244,314.21875,27276000,0.0,0.0
312.46282914333904,314.4456963446299,312.09783032838016,314.0412292480469,27529500,0.0,0.0
314.2977481307369,318.23385899609656,313.7157188876359,316.8428955078125,24115700,0.0,0.0
315.7084147228856,318.36209222067146,310.9929635378551,311.0028381347656,30797200,0.0,0.0
310.4799378174826,312.2260251295259,308.38854073338916,309.61181640625,23384900,0.0,0.0
318.87505739171115,322.4856374964896,315.6788189832587,321.5188903808594,43301700,0.0,0.0
319.6444980132169,328.8978374792633,319.5064041956886,328.3947448730469,36630600,0.0,0.0
330.70313021071354,331.20622279832344,326.05671145740513,326.7373962402344,29503100,0.0,0.0
327.8028036951492,331.4035085071207,322.90976127071394,323.9554748535156,45950600,0.0,0.0
321.5287039010863,329.02608115085206,320.33505191131786,328.0888977050781,26773900,0.0,0.0
329.7363544841506,332.94246713059334,328.05929890382134,330.8708190917969,25864000,0.0,0.0
330.6932554714019,333.98814914784583,330.14082001100866,331.4035339355469,21307100,0.0,0.0
330.80181577887186,330.84128406335816,327.68451373049646,329.1741027832031,20396200,0.0,0.0
327.17146599385774,329.9731116515835,318.1450315839659,319.0131530761719,40717100,0.0,0.0
319.5656155034306,322.229167569566,318.9835862960409,320.8677978515625,23277700,0.0,0.0
320.6014248165846,325.53390634602147,320.0292702055803,322.37713623046875,22514900,0.0,0.0
324.1429125289751,327.6153984673946,320.76911233845874,327.3687744140625,24260300,0.0,0.0
329.95344102696913,332.42955654153445,325.92854909660264,329.77587890625,22951300,0.0,0.0
329.8251487359543,334.46169309865223,328.31581069541244,332.7846374511719,26003800,0.0,0.0
332.9227380100379,345.1158162103727,332.6465202868888,343.3993225097656,38899100,0.0,0.0
346.57586654973045,346.72383496475805,337.3324015901357,337.7072448730469,46533600,0.0,0.0
334.72804129963237,337.46062508330874,331.3246171835482,333.48504638671875,26375400,0.0,0.0
331.82774670017375,333.1693972869812,327.5858247663164,329.0556945800781,25117800,0.0,0.0
329.6081094184592,335.52708668833833,328.838643577594,335.12261962890625,23556800,0.0,0.0
329.8448500671527,333.396242355337,328.9471650313448,330.4959411621094,23084700,0.0,0.0
329.2135764257294,331.57128714262643,324.05418946882884,324.1627197265625,21520600,0.0,0.0
327.37863643109444,331.61071384237505,324.85320839821026,330.05206298828125,24354100,0.0,0.0
330.1408558113541,333.41603075704074,329.3023279341392,331.3147888183594,20259500,0.0,0.0
330.19016860066165,331.5712574014784,328.1283949434642,330.52557373046875,16997000,0.0,0.0
333.18910383853483,338.1018659336961,332.64654295071426,335.9414367675781,26823800,0.0,0.0
334.60964977189394,336.2965498508415,332.0250345348407,333.42584228515625,12508700,0.0,0.0
330.5650335205982,337.0364466828848,330.2099093118582,333.5837097167969,18172400,0.0,0.0
332.7451687923729,338.3583347909345,330.9694876074592,336.66156005859375,28161200,0.0,0.0
334.7379078689779,337.17455476042386,332.4492293908837,332.666259765625,21185300,0.0,0.0
330.0816433554904,330.7031407949626,323.1662951750732,327.3490295410156,32791400,0.0,0.0
326.58944439701025,328.36512559547043,322.58427205153635,327.98040771484375,26698200,0.0,0.0
332.05461117957884,337.0364047109199,331.13717698244034,332.6465148925781,29995300,0.0,0.0
334.9746317791757,339.0981784792485,334.4419154262678,338.03277587890625,20567200,0.0,0.0
342.8962447343513,346.68438690739697,339.6605380799491,340.5779724121094,28302200,0.0,0.0
341.0119669458339,342.3042744372,337.5789797619486,341.0613098144531,20363900,0.0,0.0
