Open,High,Low,Close,Volume,Dividends,Stock Splits
276.7175204733508,277.3571991124244,275.13267330539793,276.2115173339844,2371000,0.0,0.0
276.29746088132225,278.0064271092023,275.91557663703236,277.7391052246094,2086700,0.0,0.0
277.7390766281707,278.39783926450116,277.05167340486486,278.082763671875,2254000,0.0,0.0
277.78687607063,278.4647520381791,276.75578552581806,277.8250732421875,2274200,0.0,0.0
279.08530454997765,279.2857887033882,277.35725410109205,278.8370666503906,2171200,0.0,0.0
279.57217275184274,280.14501370979167,278.5028851694855,279.9254455566406,2995200,0.0,0.0
281.6439322878499,281.6439322878499,276.3261059635615,278.31195068359375,5845200,0.0,0.0
276.8511844782914,278.30235608628504,276.6411437988281,276.6411437988281,3290000,0.0,0.0
277.5577165594066,281.69166393380334,276.8703132369684,281.3766174316406,3142300,0.0,0.0
281.48162532458593,282.77051020578017,280.60329443351105,282.3599853515625,2837200,0.0,0.0
282.33134178430566,285.271882627116,282.26450402663005,284.10711669921875,2124400,0.0,0.0
283.9066318685546,284.9472788541983,282.1976655795905,284.574951171875,2083800,0.0,0.0
283.3242890246068,283.801651674056,281.3098034932609,281.85400390625,2425500,0.0,0.0
282.6559081317379,282.8945894045058,280.1831736421706,281.7966613769531,2005300,0.0,0.0
282.3790705327742,283.57247706919486,281.1283828134776,283.1715087890625,1815400,0.0,0.0
283.64885659129726,283.90662190077876,282.1881282324347,283.2574157714844,2969600,0.0,0.0
285.1095694318718,285.3291375641792,282.8850435691242,283.228759765625,1637500,0.0,0.0
282.9614526686705,284.50810279392704,280.53644256063,283.1428527832031,1849300,0.0,0.0
283.0759921732389,283.4960735481452,280.0781413737618,281.44342041015625,1955100,0.0,0.0
281.8252993223132,283.00914910065666,280.9851365883027,282.7322998046875,1801700,0.0,0.0
282.3790548934672,283.2096902709694,281.3193239330508,282.503173828125,1700500,0.0,0.0
282.5413636400185,282.78004492787176,280.67011050130094,280.8323974609375,2859500,0.0,0.0
282.14034584067724,282.14034584067724,279.40028951613914,280.1736145019531,2802100,0.0,0.0
279.97316995712697,281.0997387208599,277.9491571583116,280.7369384765625,2410700,0.0,0.0
280.5364951816931,282.59870544748344,279.2285261053872,282.1690673828125,2371200,0.0,0.0
282.1690037337346,283.2096797768887,276.04924122026307,276.2497253417969,2514700,0.0,0.0
275.1041035597478,275.438263259167,272.5168060213287,273.4046936035156,2943900,0.0,0.0
273.48100922753264,274.1206587113047,271.69564886417743,272.9750061035156,2262100,0.0,0.0
273.8056593484915,273.92022171538434,271.81981453600883,272.5931396484375,2748100,0.0,0.0
272.7458833926934,275.67689669825717,272.7458833926934,273.089599609375,2148200,0.0,0.0
271.0750965076193,273.38554411933717,270.83641522746206,272.0202941894531,3385200,0.0,0.0
271.9821225224759,272.7650041873956,270.52139411641895,272.2016906738281,3104900,0.0,0.0
272.02027897268636,274.99901652067547,270.7600348913381,274.8367004394531,2605300,0.0,0.0
275.17267364670585,278.5319492545073,274.6351918927023,278.25360107421875,2869000,1.52,0.0
278.3399507833547,278.81984725022255,276.44915753227315,276.83306884765625,1974500,0.0,0.0
278.2055944972082,278.5607425235021,270.6424500009305,273.0995178222656,2771500,0.0,0.0
