Open,High,Low,Close,Volume,Dividends,Stock Splits
318.6719908317891,322.89250943071886,316.471629662881,322.1622009277344,3012100,0.0,0.0
311.0845424917811,319.1935944457018,309.3109858591831,316.68975830078125,7549500,0.0,0.0
315.8077541173954,319.610932982793,314.5653150122572,319.51611328125,2625400,0.0,0.0
317.67614644067027,321.8112809220688,317.07863183814214,321.2422180175781,2217900,0.0,0.0
321.5172766951766,324.7039827127874,318.67199106070603,324.04010009765625,2278900,0.0,0.0
324.35306071984354,327.264743226575,323.9167917043168,326.2214660644531,1966300,0.0,0.0
323.4141351541759,325.75675482755844,320.88181819352855,321.9725341796875,2138200,0.0,0.0
320.17045052514896,323.03472285282163,317.38209762265296,319.20306396484375,2041900,0.0,0.0
322.59845690691253,325.65236863554946,321.2896210553605,323.983154296875,1768200,0.0,0.0
322.51314555586146,326.3542988914956,322.1812186888116,325.72833251953125,1712500,0.0,0.0
326.3067991282177,329.5409436405784,322.81658935215444,323.00628662109375,1375000,0.0,0.0
321.52673203729904,322.36135368856884,312.98138260184027,316.1775817871094,2397600,0.0,0.0
315.21965003942495,317.5622693519256,311.32162319718554,311.70098876953125,1825400,0.0,0.0
309.1403014621827,310.1171817236115,302.1314004937212,304.6921691894531,2965100,0.0,0.0
308.29617850027057,310.9612603787425,305.79234220863765,310.15509033203125,2412900,0.0,0.0
312.6400032490906,313.26594062587,308.87474072213905,309.6714172363281,1607300,0.0,0.0
308.27721238691345,310.3068343567344,306.6269270903163,308.0211181640625,1253300,0.0,0.0
312.90556166092006,312.90556166092006,302.6245706522528,305.9156188964844,1752200,0.0,0.0
303.1747216048035,305.33713788226584,301.771036709566,304.1800537109375,1515200,0.0,0.0
305.43193529838044,306.5510740297145,300.955351429302,303.0229187011719,1098800,0.0,0.0
303.8954868743784,306.5795269192758,301.65718045927207,305.46038818359375,1178200,0.0,0.0
305.86816617330817,306.4087773204838,303.97130932882254,304.26531982421875,1618900,0.0,0.0
306.019928063829,313.351290423962,306.019928063829,313.152099609375,2098100,0.0,0.0
312.98142157399707,313.5504844928801,308.865245139273,312.58306884765625,1645400,0.0,0.0
312.9814116459721,314.8308588377404,308.0401071602939,309.3299560546875,1545600,0.0,0.0
309.33000087323455,310.4586332912262,305.80184510937534,308.1634521484375,1498900,0.0,0.0
306.9114778211716,310.2689229186047,306.1622111788967,306.8830261230469,1550900,0.0,0.0
303.8670603761712,305.2991679149673,302.35903339530347,303.31695556640625,1439100,0.0,0.0
302.47280508417873,308.4099473242487,302.35896936079666,307.177001953125,1618500,0.0,0.0
307.97367461333084,315.7033603701086,307.2908050000257,314.8877258300781,2718700,0.0,0.0
314.95412081982107,315.3809252186248,310.8284800355081,313.7685852050781,1998600,0.0,0.0
311.60886898955374,312.73652923078083,307.5473556229202,309.53509521484375,2938000,2.5,0.0
310.1180130006097,310.2804571803125,300.09322395240616,302.36767578125,3339700,0.0,0.0
304.1260421378546,310.84426037122915,302.98881632166245,309.2961120605469,3987700,0.0,0.0
308.60813491621445,309.14329673467324,306.1139017084832,307.5378112792969,1462900,0.0,0.0
308.1302710280829,313.5201518757152,307.14595253962744,312.30645751953125,1495600,0.0,0.0
313.1092191183536,322.8568328377373,311.8477539613577,320.8595275878906,3382700,0.0,0.0
320.4868432910816,321.4138251696314,316.64513991163415,320.59197998046875,2009500,0.0,0.0
320.3434489766088,321.28956236917924,317.7918796440978,321.1175231933594,1702100,0.0,0.0
323.43020338652536,325.00702012709036,321.4328982932597,324.4336242675781,2290800,0.0,0.0
325.11219695591143,329.9668869493108,324.39545933401934,327.3101806640625,1772400,0.0,0.0
329.4890536966293,332.30823327180656,322.2739068141711,323.4111328125,1819400,0.0,0.0
322.3599198427518,328.7436559294325,320.81177124562373,324.6725769042969,3322700,0.0,0.0
326.23985271432076,326.25895521822537,322.15920791076684,323.3059997558594,4542800,0.0,0.0
320.4485777954741,320.50591446463375,314.6286725627697,316.0525817871094,3208100,0.0,0.0
313.8833003840706,315.3645464365304,310.50985655390554,310.6531982421875,2158700,0.0,0.0
309.334383812613,309.8791113700784,304.86194833517686,305.4066467285156,2409100,0.0,0.0
302.5206443629835,303.6196363305759,300.1410845450339,300.752685546875,2609200,0.0,0.0
301.15403603207164,302.5970770891583,298.32531975781933,298.5068664550781,2481000,0.0,0.0
298.554669137264,301.6796346525014,296.7867105134601,299.5485534667969,2156800,0.0,0.0
297.89527338995543,300.93423394372246,296.9109548773531,299.7492370605469,2423500,0.0,0.0
303.7533891525586,311.0641065615013,302.2243431645923,308.760986328125,3553600,0.0,0.0
311.3699439744531,311.57062234328555,308.1494075824424,308.23541259765625,2361200,0.0,0.0
308.1111648439825,314.7911499837068,308.1111648439825,312.1248779296875,1106800,0.0,0.0
309.5828631842066,310.2135665890828,305.45444773116543,305.8558044433594,2561000,0.0,0.0
303.8966885405227,304.5083185162383,298.9655312267742,299.1184387207031,2896900,0.0,0.0
299.3096288417878,303.29467350484623,298.83180378243895,301.1922607421875,2901200,0.0,0.0
302.6257425236393,305.8844838350737,301.98544409792436,302.4346008300781,1775800,0.0,0.0
304.68991707569484,306.80192485395776,300.62840403705786,306.6490173339844,2042600,0.0,0.0
310.1848737651547,318.5659431895108,309.8695220876118,311.9241638183594,2741300,0.0,0.0
312.8321168892184,314.6765148824612,311.24573396580615,314.1031188964844,2787800,0.0,0.0
317.2663318176794,317.7346202934161,310.60544810098634,311.72357177734375,1814800,0.0,0.0
311.43679102460254,312.96580768606617,309.9746185339651,312.6886901855469,1777400,0.0,0.0
312.78430008905866,323.2486814880258,312.78430008905866,322.3121337890625,3899100,0.0,0.0
323.0096984158818,330.54022504521004,316.6068317816336,325.44659423828125,6037400,0.0,0.0
324.11825935818985,336.0829869277112,324.11825935818985,335.2993469238281,3915000,0.0,0.0
336.1786064285801,339.3322402375551,331.4003557094496,336.3506164550781,3216300,0.0,0.0
337.1820033158375,345.5821756456716,336.3888265853658,343.011474609375,3517500,0.0,0.0
341.56845500583745,344.81765935540375,338.2810164881703,338.9690856933594,2893000,0.0,0.0
338.76832673655167,344.2824453737138,338.5676484217176,341.7021789550781,2281600,0.0,0.0
342.2469854223932,344.5501057333645,338.4626190768746,338.78753662109375,2010800,0.0,0.0
340.3165483697625,340.6892659133013,336.01612285332527,337.5643005371094,1827400,0.0,0.0
339.1411044756443,341.3582196568361,338.3192302429068,340.0871887207031,1385500,0.0,0.0
338.3001439458498,341.9985052600144,337.717211368905,341.85516357421875,2024300,0.0,0.0
339.2462111893555,339.2462111893555,333.39763738976063,335.52874755859375,2106600,0.0,0.0
334.4679822382469,339.4564771217737,333.15874621633924,337.4974060058594,1840400,0.0,0.0
337.66939135942096,342.82035922215846,336.8762146355909,337.5547180175781,1724700,0.0,0.0
339.63807757467845,341.8074222085877,338.2237339340291,339.7909851074219,1260300,0.0,0.0
336.10216660479125,336.3888499817382,326.86101689949714,332.8147277832031,1917300,0.0,0.0
331.4386001362887,333.0058512553097,327.3006185535757,327.49176025390625,1326000,0.0,0.0
328.8105323419353,331.85905845174665,324.72988780654066,325.30328369140625,1345900,0.0,0.0
324.8541452504757,326.6316696770958,322.57969324989733,325.6186828613281,1256800,0.0,0.0
322.4459092801263,323.4397935671561,320.0089839847854,322.7612609863281,1347000,0.0,0.0
318.5181565410421,319.2157915909551,315.8232455094294,317.47650146484375,1657800,0.0,0.0
315.88057880046034,318.1550306080955,314.3802012078102,314.51397705078125,3340300,0.0,0.0
315.3645603058094,319.17759520244016,309.63065920934014,312.9945373535156,3135200,0.0,0.0
